Time,Node,State,Running jobs,Expected jobs
1.0356e+06,Syn_30,allocated,160,none
1.0356e+06,Syn_31,allocated,160,none
1.03886e+06,Syn_0,free,none,none
1.03886e+06,Syn_1,free,none,none
1.03886e+06,Syn_10,free,none,none
1.03886e+06,Syn_11,free,none,none
1.04698e+06,Syn_4,free,none,none
1.04698e+06,Syn_5,free,none,none
1.04698e+06,Syn_6,free,none,none
1.04698e+06,Syn_7,free,none,none
1.04698e+06,Syn_0,allocated,161,none
1.04698e+06,Syn_1,allocated,161,none
1.04698e+06,Syn_10,allocated,161,none
1.04698e+06,Syn_11,allocated,161,none
1.04698e+06,Syn_4,allocated,161,none
1.04698e+06,Syn_5,allocated,161,none
1.04698e+06,Syn_6,allocated,161,none
1.04698e+06,Syn_7,allocated,161,none
1.05014e+06,Syn_30,free,none,none
1.05014e+06,Syn_31,free,none,none
1.05369e+06,Syn_14,free,none,none
1.05369e+06,Syn_15,free,none,none
1.05369e+06,Syn_16,free,none,none
1.05369e+06,Syn_17,free,none,none
1.05369e+06,Syn_20,free,none,none
1.05369e+06,Syn_21,free,none,none
1.05369e+06,Syn_25,free,none,none
1.05369e+06,Syn_26,free,none,none
1.05369e+06,Syn_14,allocated,162,none
1.05369e+06,Syn_15,allocated,162,none
1.05369e+06,Syn_16,allocated,162,none
1.05369e+06,Syn_17,allocated,162,none
1.05369e+06,Syn_20,allocated,162,none
1.05369e+06,Syn_21,allocated,162,none
1.05369e+06,Syn_25,allocated,162,none
1.05369e+06,Syn_26,allocated,162,none
1.05372e+06,Syn_30,allocated,163,none
1.05382e+06,Syn_30,free,none,none
1.05417e+06,Syn_12,free,none,none
1.05417e+06,Syn_13,free,none,none
1.05417e+06,Syn_22,free,none,none
1.05417e+06,Syn_23,free,none,none
1.05417e+06,Syn_12,allocated,164,none
1.05417e+06,Syn_13,allocated,164,none
1.05417e+06,Syn_22,allocated,164,none
1.05417e+06,Syn_23,allocated,164,none
1.05417e+06,Syn_30,allocated,164,none
1.05417e+06,Syn_31,allocated,164,none
1.05417e+06,Syn_8,allocated,164,none
1.05417e+06,Syn_9,allocated,164,none
1.07202e+06,Syn_18,free,none,none
1.07202e+06,Syn_19,free,none,none
1.07202e+06,Syn_2,free,none,none
1.07202e+06,Syn_24,free,none,none
1.07202e+06,Syn_27,free,none,none
1.07202e+06,Syn_28,free,none,none
1.07202e+06,Syn_29,free,none,none
1.07202e+06,Syn_3,free,none,none
1.07202e+06,Syn_18,allocated,165,none
1.07202e+06,Syn_19,allocated,165,none
1.07202e+06,Syn_2,allocated,165,none
1.07202e+06,Syn_24,allocated,165,none
1.07202e+06,Syn_27,allocated,165,none
1.07202e+06,Syn_28,allocated,165,none
1.07202e+06,Syn_29,allocated,165,none
1.07202e+06,Syn_3,allocated,165,none
1.08473e+06,Syn_0,free,none,none
1.08473e+06,Syn_1,free,none,none
1.08473e+06,Syn_10,free,none,none
1.08473e+06,Syn_11,free,none,none
1.08473e+06,Syn_4,free,none,none
1.08473e+06,Syn_5,free,none,none
1.08473e+06,Syn_6,free,none,none
1.08473e+06,Syn_7,free,none,none
1.08473e+06,Syn_0,allocated,166,none
1.08473e+06,Syn_1,allocated,166,none
1.08473e+06,Syn_10,allocated,166,none
1.08473e+06,Syn_11,allocated,166,none
1.08473e+06,Syn_4,allocated,166,none
1.08473e+06,Syn_5,allocated,166,none
1.08473e+06,Syn_6,allocated,166,none
1.08473e+06,Syn_7,allocated,166,none
1.08887e+06,Syn_12,free,none,none
1.08887e+06,Syn_13,free,none,none
1.08887e+06,Syn_22,free,none,none
1.08887e+06,Syn_23,free,none,none
1.08887e+06,Syn_30,free,none,none
1.08887e+06,Syn_31,free,none,none
1.08887e+06,Syn_8,free,none,none
1.08887e+06,Syn_9,free,none,none
1.08887e+06,Syn_12,allocated,167,none
1.08897e+06,Syn_12,free,none,none
1.08897e+06,Syn_12,allocated,168,none
1.08897e+06,Syn_13,allocated,168,none
1.08897e+06,Syn_22,allocated,168,none
1.08897e+06,Syn_23,allocated,168,none
1.08897e+06,Syn_30,allocated,168,none
1.08897e+06,Syn_31,allocated,168,none
1.08897e+06,Syn_8,allocated,168,none
1.08897e+06,Syn_9,allocated,168,none
1.09091e+06,Syn_14,free,none,none
1.09091e+06,Syn_15,free,none,none
1.09091e+06,Syn_16,free,none,none
1.09091e+06,Syn_17,free,none,none
1.09091e+06,Syn_20,free,none,none
1.09091e+06,Syn_21,free,none,none
1.09091e+06,Syn_25,free,none,none
1.09091e+06,Syn_26,free,none,none
1.09091e+06,Syn_14,allocated,169,none
1.09091e+06,Syn_15,allocated,169,none
1.09091e+06,Syn_16,allocated,169,none
1.09091e+06,Syn_17,allocated,169,none
1.09091e+06,Syn_20,allocated,169,none
1.09091e+06,Syn_21,allocated,169,none
1.09091e+06,Syn_25,allocated,169,none
1.09091e+06,Syn_26,allocated,169,none
1.10783e+06,Syn_18,free,none,none
1.10783e+06,Syn_19,free,none,none
1.10783e+06,Syn_2,free,none,none
1.10783e+06,Syn_24,free,none,none
1.10783e+06,Syn_27,free,none,none
1.10783e+06,Syn_28,free,none,none
1.10783e+06,Syn_29,free,none,none
1.10783e+06,Syn_3,free,none,none
1.10783e+06,Syn_18,allocated,170,none
1.10783e+06,Syn_19,allocated,170,none
1.10783e+06,Syn_2,allocated,170,none
1.10783e+06,Syn_24,allocated,170,none
1.10783e+06,Syn_27,allocated,170,none
1.10783e+06,Syn_28,allocated,170,none
1.10783e+06,Syn_29,allocated,170,none
1.10783e+06,Syn_3,allocated,170,none
1.12187e+06,Syn_0,free,none,none
1.12187e+06,Syn_1,free,none,none
1.12187e+06,Syn_10,free,none,none
1.12187e+06,Syn_11,free,none,none
1.12187e+06,Syn_4,free,none,none
1.12187e+06,Syn_5,free,none,none
1.12187e+06,Syn_6,free,none,none
1.12187e+06,Syn_7,free,none,none
1.12187e+06,Syn_0,allocated,171,none
1.12451e+06,Syn_0,free,none,none
1.12451e+06,Syn_0,allocated,172,none
1.12451e+06,Syn_1,allocated,172,none
1.12451e+06,Syn_10,allocated,172,none
1.12451e+06,Syn_11,allocated,172,none
1.12451e+06,Syn_4,allocated,172,none
1.12451e+06,Syn_5,allocated,172,none
1.12451e+06,Syn_6,allocated,172,none
1.12451e+06,Syn_7,allocated,172,none
1.12688e+06,Syn_14,free,none,none
1.12688e+06,Syn_15,free,none,none
1.12688e+06,Syn_16,free,none,none
1.12688e+06,Syn_17,free,none,none
1.12688e+06,Syn_20,free,none,none
1.12688e+06,Syn_21,free,none,none
1.12688e+06,Syn_25,free,none,none
1.12688e+06,Syn_26,free,none,none
1.12688e+06,Syn_14,allocated,173,none
1.12688e+06,Syn_15,allocated,173,none
1.12688e+06,Syn_16,allocated,173,none
1.12688e+06,Syn_17,allocated,173,none
1.12688e+06,Syn_20,allocated,173,none
1.12688e+06,Syn_21,allocated,173,none
1.12688e+06,Syn_25,allocated,173,none
1.12688e+06,Syn_26,allocated,173,none
1.12688e+06,Syn_12,free,none,none
1.12688e+06,Syn_13,free,none,none
1.12688e+06,Syn_22,free,none,none
1.12688e+06,Syn_23,free,none,none
1.12688e+06,Syn_30,free,none,none
1.12688e+06,Syn_31,free,none,none
1.12688e+06,Syn_8,free,none,none
1.12688e+06,Syn_9,free,none,none
1.12688e+06,Syn_12,allocated,174,none
1.12688e+06,Syn_13,allocated,174,none
1.12688e+06,Syn_22,allocated,174,none
1.12688e+06,Syn_23,allocated,174,none
1.14421e+06,Syn_18,free,none,none
1.14421e+06,Syn_19,free,none,none
1.14421e+06,Syn_2,free,none,none
1.14421e+06,Syn_24,free,none,none
1.14421e+06,Syn_27,free,none,none
1.14421e+06,Syn_28,free,none,none
1.14421e+06,Syn_29,free,none,none
1.14421e+06,Syn_3,free,none,none
1.14421e+06,Syn_18,allocated,175,none
1.14421e+06,Syn_19,allocated,175,none
1.14421e+06,Syn_2,allocated,175,none
1.14421e+06,Syn_24,allocated,175,none
1.14421e+06,Syn_27,allocated,175,none
1.14421e+06,Syn_28,allocated,175,none
1.14421e+06,Syn_29,allocated,175,none
1.14421e+06,Syn_3,allocated,175,none
1.14426e+06,Syn_30,allocated,176,none
1.14744e+06,Syn_30,free,none,none
1.15644e+06,Syn_12,free,none,none
1.15644e+06,Syn_13,free,none,none
1.15644e+06,Syn_22,free,none,none
1.15644e+06,Syn_23,free,none,none
1.15644e+06,Syn_12,allocated,177,none
1.15644e+06,Syn_13,allocated,177,none
1.15644e+06,Syn_22,allocated,177,none
1.15644e+06,Syn_23,allocated,177,none
1.15644e+06,Syn_30,allocated,177,none
1.15644e+06,Syn_31,allocated,177,none
1.15644e+06,Syn_8,allocated,177,none
1.15644e+06,Syn_9,allocated,177,none
1.16146e+06,Syn_0,free,none,none
1.16146e+06,Syn_1,free,none,none
1.16146e+06,Syn_10,free,none,none
1.16146e+06,Syn_11,free,none,none
1.16146e+06,Syn_4,free,none,none
1.16146e+06,Syn_5,free,none,none
1.16146e+06,Syn_6,free,none,none
1.16146e+06,Syn_7,free,none,none
1.16146e+06,Syn_0,allocated,178,none
1.16146e+06,Syn_1,allocated,178,none
1.16146e+06,Syn_10,allocated,178,none
1.16146e+06,Syn_11,allocated,178,none
1.16146e+06,Syn_4,allocated,178,none
1.16146e+06,Syn_5,allocated,178,none
1.16146e+06,Syn_6,allocated,178,none
1.16146e+06,Syn_7,allocated,178,none
1.16287e+06,Syn_14,free,none,none
1.16287e+06,Syn_15,free,none,none
1.16287e+06,Syn_16,free,none,none
1.16287e+06,Syn_17,free,none,none
1.16287e+06,Syn_20,free,none,none
1.16287e+06,Syn_21,free,none,none
1.16287e+06,Syn_25,free,none,none
1.16287e+06,Syn_26,free,none,none
1.16287e+06,Syn_14,allocated,179,none
1.16287e+06,Syn_15,allocated,179,none
1.16287e+06,Syn_16,allocated,179,none
1.16287e+06,Syn_17,allocated,179,none
1.16292e+06,Syn_20,allocated,180,none
1.16292e+06,Syn_21,allocated,180,none
1.18229e+06,Syn_18,free,none,none
1.18229e+06,Syn_19,free,none,none
1.18229e+06,Syn_2,free,none,none
1.18229e+06,Syn_24,free,none,none
1.18229e+06,Syn_27,free,none,none
1.18229e+06,Syn_28,free,none,none
1.18229e+06,Syn_29,free,none,none
1.18229e+06,Syn_3,free,none,none
1.18229e+06,Syn_18,allocated,181,none
1.18229e+06,Syn_19,allocated,181,none
1.18229e+06,Syn_2,allocated,181,none
1.18229e+06,Syn_24,allocated,181,none
1.18229e+06,Syn_25,allocated,181,none
1.18229e+06,Syn_26,allocated,181,none
1.18229e+06,Syn_27,allocated,181,none
1.18229e+06,Syn_28,allocated,181,none
1.185e+06,Syn_20,free,none,none
1.185e+06,Syn_21,free,none,none
1.18968e+06,Syn_14,free,none,none
1.18968e+06,Syn_15,free,none,none
1.18968e+06,Syn_16,free,none,none
1.18968e+06,Syn_17,free,none,none
1.18968e+06,Syn_14,allocated,182,none
1.18968e+06,Syn_15,allocated,182,none
1.18968e+06,Syn_16,allocated,182,none
1.18968e+06,Syn_17,allocated,182,none
1.18968e+06,Syn_20,allocated,182,none
1.18968e+06,Syn_21,allocated,182,none
1.18968e+06,Syn_29,allocated,182,none
1.18968e+06,Syn_3,allocated,182,none
1.19354e+06,Syn_12,free,none,none
1.19354e+06,Syn_13,free,none,none
1.19354e+06,Syn_22,free,none,none
1.19354e+06,Syn_23,free,none,none
1.19354e+06,Syn_30,free,none,none
1.19354e+06,Syn_31,free,none,none
1.19354e+06,Syn_8,free,none,none
1.19354e+06,Syn_9,free,none,none
1.19354e+06,Syn_12,allocated,183,none
1.19354e+06,Syn_13,allocated,183,none
1.19354e+06,Syn_22,allocated,183,none
1.19354e+06,Syn_23,allocated,183,none
1.19804e+06,Syn_0,free,none,none
1.19804e+06,Syn_1,free,none,none
1.19804e+06,Syn_10,free,none,none
1.19804e+06,Syn_11,free,none,none
1.19804e+06,Syn_4,free,none,none
1.19804e+06,Syn_5,free,none,none
1.19804e+06,Syn_6,free,none,none
1.19804e+06,Syn_7,free,none,none
1.19804e+06,Syn_0,allocated,184,none
1.19804e+06,Syn_1,allocated,184,none
1.19804e+06,Syn_10,allocated,184,none
1.19804e+06,Syn_11,allocated,184,none
1.19804e+06,Syn_30,allocated,184,none
1.19804e+06,Syn_31,allocated,184,none
1.19804e+06,Syn_4,allocated,184,none
1.19804e+06,Syn_5,allocated,184,none
1.21857e+06,Syn_18,free,none,none
1.21857e+06,Syn_19,free,none,none
1.21857e+06,Syn_2,free,none,none
1.21857e+06,Syn_24,free,none,none
1.21857e+06,Syn_25,free,none,none
1.21857e+06,Syn_26,free,none,none
1.21857e+06,Syn_27,free,none,none
1.21857e+06,Syn_28,free,none,none
1.21857e+06,Syn_18,allocated,185,none
1.21857e+06,Syn_19,allocated,185,none
1.21857e+06,Syn_2,allocated,185,none
1.21857e+06,Syn_24,allocated,185,none
1.21857e+06,Syn_25,allocated,185,none
1.21857e+06,Syn_26,allocated,185,none
1.21857e+06,Syn_27,allocated,185,none
1.21857e+06,Syn_28,allocated,185,none
1.2248e+06,Syn_12,free,none,none
1.2248e+06,Syn_13,free,none,none
1.2248e+06,Syn_22,free,none,none
1.2248e+06,Syn_23,free,none,none
1.2248e+06,Syn_12,allocated,186,none
1.2248e+06,Syn_13,allocated,186,none
1.2248e+06,Syn_22,allocated,186,none
1.2248e+06,Syn_23,allocated,186,none
1.2248e+06,Syn_6,allocated,186,none
1.2248e+06,Syn_7,allocated,186,none
1.2248e+06,Syn_8,allocated,186,none
1.2248e+06,Syn_9,allocated,186,none
1.22679e+06,Syn_14,free,none,none
1.22679e+06,Syn_15,free,none,none
1.22679e+06,Syn_16,free,none,none
1.22679e+06,Syn_17,free,none,none
1.22679e+06,Syn_20,free,none,none
1.22679e+06,Syn_21,free,none,none
1.22679e+06,Syn_29,free,none,none
1.22679e+06,Syn_3,free,none,none
1.22679e+06,Syn_14,allocated,187,none
1.22679e+06,Syn_15,allocated,187,none
1.22679e+06,Syn_16,allocated,187,none
1.22679e+06,Syn_17,allocated,187,none
1.22679e+06,Syn_20,allocated,187,none
1.22679e+06,Syn_21,allocated,187,none
1.22679e+06,Syn_29,allocated,187,none
1.22679e+06,Syn_3,allocated,187,none
1.23315e+06,Syn_0,free,none,none
1.23315e+06,Syn_1,free,none,none
1.23315e+06,Syn_10,free,none,none
1.23315e+06,Syn_11,free,none,none
1.23315e+06,Syn_30,free,none,none
1.23315e+06,Syn_31,free,none,none
1.23315e+06,Syn_4,free,none,none
1.23315e+06,Syn_5,free,none,none
1.23315e+06,Syn_0,allocated,188,none
1.23315e+06,Syn_1,allocated,188,none
1.23315e+06,Syn_10,allocated,188,none
1.23315e+06,Syn_11,allocated,188,none
1.23315e+06,Syn_30,allocated,188,none
1.23315e+06,Syn_31,allocated,188,none
1.23315e+06,Syn_4,allocated,188,none
1.23315e+06,Syn_5,allocated,188,none
1.25459e+06,Syn_18,free,none,none
1.25459e+06,Syn_19,free,none,none
1.25459e+06,Syn_2,free,none,none
1.25459e+06,Syn_24,free,none,none
1.25459e+06,Syn_25,free,none,none
1.25459e+06,Syn_26,free,none,none
1.25459e+06,Syn_27,free,none,none
1.25459e+06,Syn_28,free,none,none
1.25459e+06,Syn_18,allocated,189,none
1.25459e+06,Syn_19,allocated,189,none
1.25459e+06,Syn_2,allocated,189,none
1.25459e+06,Syn_24,allocated,189,none
1.2546e+06,Syn_25,allocated,190,none
1.2546e+06,Syn_26,allocated,190,none
1.2546e+06,Syn_27,allocated,190,none
1.2546e+06,Syn_28,allocated,190,none
1.26174e+06,Syn_12,free,none,none
1.26174e+06,Syn_13,free,none,none
1.26174e+06,Syn_22,free,none,none
1.26174e+06,Syn_23,free,none,none
1.26174e+06,Syn_6,free,none,none
1.26174e+06,Syn_7,free,none,none
1.26174e+06,Syn_8,free,none,none
1.26174e+06,Syn_9,free,none,none
1.26174e+06,Syn_12,allocated,191,none
1.26178e+06,Syn_13,allocated,192,none
1.26178e+06,Syn_22,allocated,192,none
1.26184e+06,Syn_12,free,none,none
1.26413e+06,Syn_14,free,none,none
1.26413e+06,Syn_15,free,none,none
1.26413e+06,Syn_16,free,none,none
1.26413e+06,Syn_17,free,none,none
1.26413e+06,Syn_20,free,none,none
1.26413e+06,Syn_21,free,none,none
1.26413e+06,Syn_29,free,none,none
1.26413e+06,Syn_3,free,none,none
1.26413e+06,Syn_12,allocated,193,none
1.26413e+06,Syn_14,allocated,193,none
1.26413e+06,Syn_15,allocated,193,none
1.26413e+06,Syn_16,allocated,193,none
1.26413e+06,Syn_17,allocated,193,none
1.26413e+06,Syn_20,allocated,193,none
1.26413e+06,Syn_21,allocated,193,none
1.26413e+06,Syn_23,allocated,193,none
1.27008e+06,Syn_0,free,none,none
1.27008e+06,Syn_1,free,none,none
1.27008e+06,Syn_10,free,none,none
1.27008e+06,Syn_11,free,none,none
1.27008e+06,Syn_30,free,none,none
1.27008e+06,Syn_31,free,none,none
1.27008e+06,Syn_4,free,none,none
1.27008e+06,Syn_5,free,none,none
1.27008e+06,Syn_0,allocated,194,none
1.27008e+06,Syn_1,allocated,194,none
1.27008e+06,Syn_10,allocated,194,none
1.27008e+06,Syn_11,allocated,194,none
1.27008e+06,Syn_29,allocated,194,none
1.27008e+06,Syn_3,allocated,194,none
1.27008e+06,Syn_30,allocated,194,none
1.27008e+06,Syn_31,allocated,194,none
1.28037e+06,Syn_13,free,none,none
1.28037e+06,Syn_22,free,none,none
1.28037e+06,Syn_13,allocated,195,none
1.28037e+06,Syn_22,allocated,195,none
1.28037e+06,Syn_4,allocated,195,none
1.28037e+06,Syn_5,allocated,195,none
1.28037e+06,Syn_6,allocated,195,none
1.28037e+06,Syn_7,allocated,195,none
1.28037e+06,Syn_8,allocated,195,none
1.28037e+06,Syn_9,allocated,195,none
1.28562e+06,Syn_25,free,none,none
1.28562e+06,Syn_26,free,none,none
1.28562e+06,Syn_27,free,none,none
1.28562e+06,Syn_28,free,none,none
1.28579e+06,Syn_18,free,none,none
1.28579e+06,Syn_19,free,none,none
1.28579e+06,Syn_2,free,none,none
1.28579e+06,Syn_24,free,none,none
1.28579e+06,Syn_18,allocated,196,none
1.28579e+06,Syn_19,allocated,196,none
1.28579e+06,Syn_2,allocated,196,none
1.28579e+06,Syn_24,allocated,196,none
1.28579e+06,Syn_25,allocated,196,none
1.28579e+06,Syn_26,allocated,196,none
1.28579e+06,Syn_27,allocated,196,none
1.28579e+06,Syn_28,allocated,196,none
1.30053e+06,Syn_12,free,none,none
1.30053e+06,Syn_14,free,none,none
1.30053e+06,Syn_15,free,none,none
1.30053e+06,Syn_16,free,none,none
1.30053e+06,Syn_17,free,none,none
1.30053e+06,Syn_20,free,none,none
1.30053e+06,Syn_21,free,none,none
1.30053e+06,Syn_23,free,none,none
1.30053e+06,Syn_12,allocated,197,none
1.30053e+06,Syn_14,allocated,197,none
1.30053e+06,Syn_15,allocated,197,none
1.30053e+06,Syn_16,allocated,197,none
1.30053e+06,Syn_17,allocated,197,none
1.30053e+06,Syn_20,allocated,197,none
1.30053e+06,Syn_21,allocated,197,none
1.30053e+06,Syn_23,allocated,197,none
1.30563e+06,Syn_0,free,none,none
1.30563e+06,Syn_1,free,none,none
1.30563e+06,Syn_10,free,none,none
1.30563e+06,Syn_11,free,none,none
1.30563e+06,Syn_29,free,none,none
1.30563e+06,Syn_3,free,none,none
1.30563e+06,Syn_30,free,none,none
1.30563e+06,Syn_31,free,none,none
1.30563e+06,Syn_0,allocated,198,none
1.30563e+06,Syn_1,allocated,198,none
1.30563e+06,Syn_10,allocated,198,none
1.30563e+06,Syn_11,allocated,198,none
1.30566e+06,Syn_29,allocated,199,none
1.30566e+06,Syn_3,allocated,199,none
1.30566e+06,Syn_30,allocated,199,none
1.30566e+06,Syn_31,allocated,199,none
1.31538e+06,Syn_13,free,none,none
1.31538e+06,Syn_22,free,none,none
1.31538e+06,Syn_4,free,none,none
1.31538e+06,Syn_5,free,none,none
1.31538e+06,Syn_6,free,none,none
1.31538e+06,Syn_7,free,none,none
1.31538e+06,Syn_8,free,none,none
1.31538e+06,Syn_9,free,none,none
1.31538e+06,Syn_13,allocated,200,none
1.31538e+06,Syn_22,allocated,200,none
1.32266e+06,Syn_18,free,none,none
1.32266e+06,Syn_19,free,none,none
1.32266e+06,Syn_2,free,none,none
1.32266e+06,Syn_24,free,none,none
1.32266e+06,Syn_25,free,none,none
1.32266e+06,Syn_26,free,none,none
1.32266e+06,Syn_27,free,none,none
1.32266e+06,Syn_28,free,none,none
1.32266e+06,Syn_18,allocated,201,none
1.32266e+06,Syn_19,allocated,201,none
1.32266e+06,Syn_2,allocated,201,none
1.32266e+06,Syn_24,allocated,201,none
1.32266e+06,Syn_25,allocated,201,none
1.32266e+06,Syn_26,allocated,201,none
1.32266e+06,Syn_27,allocated,201,none
1.32266e+06,Syn_28,allocated,201,none
1.32269e+06,Syn_4,allocated,202,none
1.32269e+06,Syn_5,allocated,202,none
1.32269e+06,Syn_6,allocated,202,none
1.32269e+06,Syn_7,allocated,202,none
1.33198e+06,Syn_13,free,none,none
1.33198e+06,Syn_22,free,none,none
1.33429e+06,Syn_0,free,none,none
1.33429e+06,Syn_1,free,none,none
1.33429e+06,Syn_10,free,none,none
1.33429e+06,Syn_11,free,none,none
1.33429e+06,Syn_0,allocated,203,none
1.33429e+06,Syn_1,allocated,203,none
1.33429e+06,Syn_10,allocated,203,none
1.33429e+06,Syn_11,allocated,203,none
1.33429e+06,Syn_13,allocated,203,none
1.33429e+06,Syn_22,allocated,203,none
1.33429e+06,Syn_8,allocated,203,none
1.33429e+06,Syn_9,allocated,203,none
1.3359e+06,Syn_29,free,none,none
1.3359e+06,Syn_3,free,none,none
1.3359e+06,Syn_30,free,none,none
1.3359e+06,Syn_31,free,none,none
